recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790175845207,sala01,41,1790175845207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175847207,sala01,42,1790175847207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175849207,sala01,43,1790175849207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175851207,sala01,44,1790175851207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175853207,sala01,45,1790175853207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175855207,sala01,46,1790175855207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175857207,sala01,47,1790175857207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175859207,sala01,48,1790175859207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175861207,sala01,49,1790175861207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175863207,sala01,50,1790175863207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175865207,sala01,51,1790175865207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175867207,sala01,52,1790175867207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175869207,sala01,53,1790175869207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175871207,sala01,54,1790175871207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175873207,sala01,55,1790175873207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175875207,sala01,56,1790175875207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175877207,sala01,57,1790175877207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175879207,sala01,58,1790175879207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175881207,sala01,59,1790175881207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175883207,sala01,60,1790175883207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175885207,sala01,61,1790175885207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175887207,sala01,62,1790175887207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175889207,sala01,63,1790175889207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175891207,sala01,64,1790175891207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175893207,sala01,65,1790175893207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175895207,sala01,66,1790175895207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175897207,sala01,67,1790175897207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175899207,sala01,68,1790175899207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175901207,sala01,69,1790175901207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175903207,sala01,70,1790175903207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175905207,sala01,71,1790175905207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175907207,sala01,72,1790175907207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175909207,sala01,73,1790175909207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175911207,sala01,74,1790175911207,0,0,DESOCUPADO,0,28,55,120,0,0
1790175913207,sala01,75,1790175913207,0,0,DESOCUPADO,0,28,55,120,0,0
