recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790175828109,sala01,32,1790175828109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175830109,sala01,33,1790175830109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175832109,sala01,34,1790175832109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175834109,sala01,35,1790175834109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175835109,sala01,36,1790175835109,0,0,OCUPADO,1,28,55,120,1,1
1790175837109,sala01,37,1790175837109,0,0,OCUPADO,1,28,55,120,1,1
1790175839109,sala01,38,1790175839109,0,0,OCUPADO,1,28,55,120,1,1
1790175841109,sala01,39,1790175841109,0,0,OCUPADO,0,28,55,120,1,1
1790175843109,sala01,40,1790175843109,0,0,OCUPADO,0,28,55,120,1,1
1790175845109,sala01,41,1790175845109,0,0,OCUPADO,0,28,55,120,1,1
1790175847109,sala01,42,1790175847109,0,0,OCUPADO,0,28,55,120,1,1
1790175849109,sala01,43,1790175849109,0,0,OCUPADO,0,28,55,120,1,1
1790175851109,sala01,44,1790175851109,0,0,OCUPADO,0,28,55,120,1,1
1790175853109,sala01,45,1790175853109,0,0,OCUPADO,0,28,55,120,1,1
1790175855109,sala01,46,1790175855109,0,0,OCUPADO,0,28,55,120,1,1
1790175857109,sala01,47,1790175857109,0,0,OCUPADO,0,28,55,120,1,1
1790175859109,sala01,48,1790175859109,0,0,OCUPADO,0,28,55,120,1,1
1790175861109,sala01,49,1790175861109,0,0,OCUPADO,0,28,55,120,1,1
1790175863109,sala01,50,1790175863109,0,0,OCUPADO,0,28,55,120,1,1
1790175865109,sala01,51,1790175865109,0,0,OCUPADO,0,28,55,120,1,1
1790175867109,sala01,52,1790175867109,0,0,OCUPADO,0,28,55,120,1,1
1790175869109,sala01,53,1790175869109,0,0,OCUPADO,0,28,55,120,1,1
1790175870109,sala01,54,1790175870109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175872109,sala01,55,1790175872109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175874109,sala01,56,1790175874109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175876109,sala01,57,1790175876109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175878109,sala01,58,1790175878109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175880109,sala01,59,1790175880109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175882109,sala01,60,1790175882109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175884109,sala01,61,1790175884109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175886109,sala01,62,1790175886109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175888109,sala01,63,1790175888109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175890109,sala01,64,1790175890109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175892109,sala01,65,1790175892109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175894109,sala01,66,1790175894109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175896109,sala01,67,1790175896109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175898109,sala01,68,1790175898109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175900109,sala01,69,1790175900109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175902109,sala01,70,1790175902109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175904109,sala01,71,1790175904109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175906109,sala01,72,1790175906109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175908109,sala01,73,1790175908109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175910109,sala01,74,1790175910109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175912109,sala01,75,1790175912109,0,0,DESOCUPADO,0,28,55,120,0,0
1790175914109,sala01,76,1790175914109,0,0,DESOCUPADO,0,28,55,120,0,0
