recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790175825209,sala01,31,1790175825209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175827209,sala01,32,1790175827209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175829209,sala01,33,1790175829209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175831209,sala01,34,1790175831209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175833209,sala01,35,1790175833209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175835209,sala01,36,1790175835209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175837209,sala01,37,1790175837209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175839209,sala01,38,1790175839209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175841209,sala01,39,1790175841209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175843209,sala01,40,1790175843209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175845209,sala01,41,1790175845209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175847209,sala01,42,1790175847209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175849209,sala01,43,1790175849209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175851209,sala01,44,1790175851209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175853209,sala01,45,1790175853209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175855209,sala01,46,1790175855209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175857209,sala01,47,1790175857209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175859209,sala01,48,1790175859209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175861209,sala01,49,1790175861209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175863209,sala01,50,1790175863209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175865209,sala01,51,1790175865209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175867209,sala01,52,1790175867209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175869209,sala01,53,1790175869209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175871209,sala01,54,1790175871209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175873209,sala01,55,1790175873209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175875209,sala01,56,1790175875209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175877209,sala01,57,1790175877209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175879209,sala01,58,1790175879209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175881209,sala01,59,1790175881209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175883209,sala01,60,1790175883209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175885209,sala01,61,1790175885209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175887209,sala01,62,1790175887209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175889209,sala01,63,1790175889209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175891209,sala01,64,1790175891209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175893209,sala01,65,1790175893209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175895209,sala01,66,1790175895209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175897209,sala01,67,1790175897209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175899209,sala01,68,1790175899209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175901209,sala01,69,1790175901209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175903209,sala01,70,1790175903209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175905209,sala01,71,1790175905209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175907209,sala01,72,1790175907209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175909209,sala01,73,1790175909209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175911209,sala01,74,1790175911209,0,0,DESOCUPADO,0,28,55,120,0,0
1790175913209,sala01,75,1790175913209,0,0,DESOCUPADO,0,28,55,120,0,0
